#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
rbff2;Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (NGM-2400);mame;;1998;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
ghostb2a;The Real Ghostbusters (US 2 Players);mame;ghostb;1987;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ghostb;;;2;;;;
ghostb;The Real Ghostbusters (US 2 Players, revision 2);mame;;1987;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
ghostb3a;The Real Ghostbusters (US 3 Players, revision 2);mame;ghostb;1987;Data East USA;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;ghostb;;;2;;;;
ghostb3;The Real Ghostbusters (US 3 Players, revision 3B?);mame;ghostb;1987;Data East USA;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;ghostb;;;2;;;;
recalh;Recalhorn (Ver 1.42J 1994/5/11, prototype);mame;;1994;Taito Corporation;;4;0;joystick (8-way),dial,joystick (8-way),dial,joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
redbarona;Red Baron;mame;redbaron;1980;Atari;;1;0;joystick (4-way),joystick (analog);good;1;vector;redbaron;;;1;;;;
redbaron;Red Baron (Revised Hardware);mame;;1980;Atari;;1;0;joystick (4-way),joystick (analog);good;1;vector;;;;1;;;;
rrvac1;Ridge Racer V Arcade Battle (RRV1 Ver. A);mame;rrvac;2001;Namco;;0;0;;preliminary;1;raster;rrvac;;chd;;;;;
rrvac2;Ridge Racer V Arcade Battle (RRV2 Ver. A);mame;rrvac;2001;Namco;;0;0;;preliminary;1;raster;rrvac;;chd;;;;;
rrvac;Ridge Racer V Arcade Battle (RRV3 Ver. A);mame;;2001;Namco;;0;0;;preliminary;1;raster;sys246;;chd;;;;;
ringking;Ring King (US set 1);mame;kingofb;1985;Woodplace Inc. (Data East USA license);;2;90;joystick (8-way),joystick (8-way);good;1;raster;kingofb;;;3;;;;
ringking2;Ring King (US set 2);mame;kingofb;1985;Woodplace Inc. (Data East USA license);;2;90;joystick (8-way),joystick (8-way);good;1;raster;kingofb;;;3;;;;
ringking3;Ring King (US set 3);mame;kingofb;1985;Woodplace Inc. (Data East USA license);;2;90;joystick (8-way),joystick (8-way);good;1;raster;kingofb;;;3;;;;
ringkingw;Ring King (US, Woodplace Inc.);mame;kingofb;1985;Woodplace Inc.;;2;90;joystick (8-way),joystick (8-way);good;1;raster;kingofb;;;3;;;;
ringdesta;Ring of Destruction: Slammasters II (Asia 940831);mame;ringdest;1994;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ringdest;;;6;;;;
ringdestb;Ring of Destruction: Slammasters II (Brazil 940902);mame;ringdest;1994;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ringdest;;;6;;;;
ringdest;Ring of Destruction: Slammasters II (Euro 940902);mame;;1994;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
ringdesth;Ring of Destruction: Slammasters II (Hispanic 940902);mame;ringdest;1994;Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ringdest;;;6;;;;
riotcity;Riot City (Japan);mame;;1991;Sega / Westone;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
riskchal;Risky Challenge;mame;;1993;Irem;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
rvschoola;Rival Schools: United By Fate (Asia 971117);mame;rvschool;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rvschool;;;6;;;;
rvschool;Rival Schools: United By Fate (Euro 971117);mame;;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh3002c;;;6;;;;
rvschoolu;Rival Schools: United By Fate (USA 971117);mame;rvschool;1997;Capcom;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rvschool;;;6;;;;
roadblstcg;Road Blasters (cockpit, German, rev 1);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstc1;Road Blasters (cockpit, rev 1);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstc;Road Blasters (cockpit, rev 2);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstg1;Road Blasters (upright, German, rev 1);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstg2;Road Blasters (upright, German, rev 2);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstg;Road Blasters (upright, German, rev 3);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblstgu;Road Blasters (upright, German, rev ?);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblst1;Road Blasters (upright, rev 1);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblst2;Road Blasters (upright, rev 2);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblst3;Road Blasters (upright, rev 3);mame;roadblst;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;roadblst;;;3;;;;
roadblst;Road Blasters (upright, rev 4);mame;;1987;Atari Games;;1;0;joystick (analog),pedal;good;1;raster;atarisy1;;;3;;;;
roboarmy;Robo Army;mame;;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
robocopj;Robocop (Japan);mame;robocop;1988;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop;;;2;;;;
robocopu0;Robocop (US revision 0);mame;robocop;1988;Data East USA;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop;;;2;;;;
robocopu;Robocop (US revision 1);mame;robocop;1988;Data East USA;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop;;;2;;;;
robocopb;Robocop (World bootleg);mame;robocop;1988;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;robocop;;;2;;;;
robocopw;Robocop (World revision 3);mame;robocop;1988;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop;;;2;;;;
robocop;Robocop (World revision 4);mame;;1988;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
robocop2;Robocop 2 (Euro/Asia v0.10);mame;;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
robocop2j;Robocop 2 (Japan v0.11);mame;robocop2;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop2;;;3;;;;
robocop2ua;Robocop 2 (US v0.05);mame;robocop2;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop2;;;3;;;;
robocop2u;Robocop 2 (US v0.10);mame;robocop2;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;robocop2;;;3;;;;
robotron87;Robotron: 2084 (1987 'shot-in-the-corner' bugfix);mame;robotron;1987;hack;;1;0;double joystick;good;1;raster;robotron;;;;;;;
robotron12;Robotron: 2084 (2012 'wave 201 start' hack);mame;robotron;2012;hack;;1;0;double joystick;good;1;raster;robotron;;;;;;;
robotrontd;Robotron: 2084 (2015 'tie-die V2' hack);mame;robotron;2015;hack;;1;0;double joystick;good;1;raster;robotron;;;;;;;
robotron;Robotron: 2084 (Solid Blue label);mame;;1982;Williams / Vid Kidz;;1;0;double joystick;good;1;raster;;;;;;;;
robotronun;Robotron: 2084 (Unidesa license);mame;robotron;1982;Williams / Vid Kidz (Unidesa license);;1;0;double joystick;good;1;raster;robotron;;;;;;;
robotronyo;Robotron: 2084 (Yellow/Orange label);mame;robotron;1982;Williams / Vid Kidz;;1;0;double joystick;good;1;raster;robotron;;;;;;;
rocnrope;Roc'n Rope;mame;;1983;Konami;;2;270;joystick (4-way),joystick (4-way);good;1;raster;;;;2;;;;
rocnropek;Roc'n Rope (Kosuka);mame;rocnrope;1983;Konami (Kosuka license);;2;270;joystick (4-way),joystick (4-way);good;1;raster;rocnrope;;;2;;;;
rodlandjb;Rod-Land (Japan bootleg);mame;rodland;1990;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rodland;;;2;;;;
rodlandj;Rod-Land (Japan);mame;rodland;1990;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rodland;;;2;;;;
rodland;Rod-Land (World, set 1);mame;;1990;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
rodlanda;Rod-Land (World, set 2);mame;rodland;1990;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rodland;;;2;;;;
rohga1;Rohga Armor Force (Asia/Europe v3.0 set 1);mame;rohga;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rohga;;;3;;;;
rohga2;Rohga Armor Force (Asia/Europe v3.0 set 2);mame;rohga;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rohga;;;3;;;;
rohga;Rohga Armor Force (Asia/Europe v5.0);mame;;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
rohgah;Rohga Armor Force (Hong Kong v3.0);mame;rohga;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rohga;;;3;;;;
rohgau;Rohga Armor Force (US v1.0);mame;rohga;1991;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;rohga;;;3;;;;
rollergj;Rollergames (Japan);mame;rollerg;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rollerg;;;2;;;;
rollerg;Rollergames (US);mame;;1991;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
rthunder0;Rolling Thunder (oldest);mame;rthunder;1986;Namco;;2;0;joystick (4-way),joystick (4-way);good;1;raster;rthunder;;;2;;;;
rthunder1;Rolling Thunder (rev 1);mame;rthunder;1986;Namco;;2;0;joystick (4-way),joystick (4-way);good;1;raster;rthunder;;;2;;;;
rthunder2;Rolling Thunder (rev 2);mame;rthunder;1986;Namco;;2;0;joystick (4-way),joystick (4-way);good;1;raster;rthunder;;;2;;;;
rthunder;Rolling Thunder (rev 3);mame;;1986;Namco;;2;0;joystick (4-way),joystick (4-way);good;1;raster;;;;2;;;;
rthundera;Rolling Thunder (rev 3, hack);mame;rthunder;1986;bootleg;;2;0;joystick (4-way),joystick (4-way);good;1;raster;rthunder;;;2;;;;
rthun2;Rolling Thunder 2;mame;;1990;Namco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
rthun2j;Rolling Thunder 2 (Japan);mame;rthun2;1990;Namco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rthun2;;;3;;;;
runguna;Run and Gun (ver EAA 1993 10.4);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;rungun;;;3;;;;
rungunad;Run and Gun (ver EAA 1993 10.4) (dual screen with demux adapter);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;rungun;;;3;;;;
rungun;Run and Gun (ver EAA 1993 10.8);mame;;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
rungund;Run and Gun (ver EAA 1993 10.8) (dual screen with demux adapter);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;rungun;;;3;;;;
rungunb;Run and Gun (ver EAA 1993 9.10, prototype?);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;rungun;;;3;;;;
rungunbd;Run and Gun (ver EAA 1993 9.10, prototype?) (dual screen with demux adapter);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;rungun;;;3;;;;
rungunud;Run and Gun (ver UAB 1993 10.12, dedicated twin cabinet);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;rungun;;;3;;;;
rungunua;Run and Gun (ver UBA 1993 10.8);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;rungun;;;3;;;;
rungunuad;Run and Gun (ver UBA 1993 10.8) (dual screen with demux adapter);mame;rungun;1993;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;rungun;;;3;;;;
rungun2;Run and Gun 2 (ver UAA);mame;;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;konamigx;;;3;;;;
rushhero;Rushing Heroes (ver UAB);mame;;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;2;raster;konamigx;;;3;;;;
rygar;Rygar (US set 1);mame;;1986;Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
rygar2;Rygar (US set 2);mame;rygar;1986;Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rygar;;;2;;;;
rygar3;Rygar (US set 3 Old Version);mame;rygar;1986;Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;rygar;;;2;;;;
ryujina;Ryu Jin (Japan, ET910000A PCB);mame;ryujin;1993;Taito Corporation;;2;270;joystick (8-way),joystick (8-way);good;1;raster;ryujin;;;3;;;;
ryujin;Ryu Jin (Japan, ET910000B PCB);mame;;1993;Taito Corporation;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
searcharj;SAR - Search And Rescue (Japan version 3);mame;searchar;1989;SNK;;2;90;joystick (8-way),positional,joystick (8-way),positional;good;1;raster;searchar;;;2;;;;
searcharu;SAR - Search And Rescue (US);mame;searchar;1989;SNK;;2;90;joystick (8-way),positional,joystick (8-way),positional;good;1;raster;searchar;;;2;;;;
searchar;SAR - Search And Rescue (World);mame;;1989;SNK;;2;90;joystick (8-way),positional,joystick (8-way),positional;good;1;raster;;;;2;;;;
sf7000;SC-3000/Super Control Station SF-7000;mame;sc3000;1983;Sega;;2;0;joystick (8-way),keyboard,joystick (8-way),keyboard;good;1;raster;sc3000;;;2;;;;
sfx;SF-X;mame;;1983;Nichibutsu;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
svcpcb;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1);mame;;2003;Playmore / Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
svcpcba;SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 2);mame;svcpcb;2003;Playmore / Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;svcpcb;;;4;;;;
svc;SNK vs. Capcom - SVC Chaos (NGM-2690 ~ NGH-2690);mame;;2003;Playmore / Capcom;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
svcboot;SNK vs. Capcom - SVC Chaos (bootleg);mame;svc;2003;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcplus;SNK vs. Capcom - SVC Chaos Plus (bootleg set 1);mame;svc;2003;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcplusa;SNK vs. Capcom - SVC Chaos Plus (bootleg set 2);mame;svc;2003;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
svcsplus;SNK vs. Capcom - SVC Chaos Super Plus (bootleg);mame;svc;2003;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;svc;;;4;;;;
ssipkr24;SSI Poker (v2.4);mame;;1988;SSI;;1;0;gambling;good;1;raster;;;;13;;;;
ssipkr30;SSI Poker (v3.0);mame;ssipkr24;1988;SSI;;1;0;gambling;good;1;raster;ssipkr24;;;13;;;;
ssipkr40;SSI Poker (v4.0);mame;ssipkr24;1990;SSI;;1;0;gambling;good;1;raster;ssipkr24;;;13;;;;
sabotenb;Saboten Bombers (set 1);mame;;1992;NMK / Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
sabotenba;Saboten Bombers (set 2);mame;sabotenb;1992;NMK / Tecmo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;sabotenb;;;2;;;;
nspiritj;Saigo no Nindou (Japan);mame;nspirit;1988;Irem;;2;0;joystick (8-way),joystick (8-way);good;1;raster;nspirit;;;4;;;;
stdragonb;Saint Dragon (bootleg);mame;stdragon;1989;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;stdragon;;;2;;;;
stdragon;Saint Dragon (set 1);mame;;1989;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
stdragona;Saint Dragon (set 2);mame;stdragon;1989;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;stdragon;;;2;;;;
salamand;Salamander (version D);mame;;1986;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
salamandj;Salamander (version J);mame;salamand;1986;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;salamand;;;2;;;;
salmndr2a;Salamander 2 (ver AAB);mame;salmndr2;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;salmndr2;;;3;;;;
salmndr2;Salamander 2 (ver JAA);mame;;1996;Konami;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;konamigx;;;3;;;;
samuraia;Samurai Aces (World);mame;;1993;Psikyo;;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
samshoh;Samurai Shodown / Samurai Spirits (NGH-045);mame;samsho;1993;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsho;;;4;;;;
samsho;Samurai Shodown / Samurai Spirits (NGM-045);mame;;1993;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
samsho2;Samurai Shodown II / Shin Samurai Spirits - Haohmaru Jigokuhen (NGM-063 ~ NGH-063);mame;;1994;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
samsho3h;Samurai Shodown III / Samurai Spirits - Zankurou Musouken (NGH-087);mame;samsho3;1995;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsho3;;;4;;;;
samsho3;Samurai Shodown III / Samurai Spirits - Zankurou Musouken (NGM-087);mame;;1995;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
samsho4;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (NGM-222 ~ NGH-222);mame;;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
samsho5h;Samurai Shodown V / Samurai Spirits Zero (NGH-2700);mame;samsho5;2003;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsho5;;;4;;;;
samsho5;Samurai Shodown V / Samurai Spirits Zero (NGM-2700, set 1);mame;;2003;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
samsho5a;Samurai Shodown V / Samurai Spirits Zero (NGM-2700, set 2);mame;samsho5;2003;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsho5;;;4;;;;
samsho5b;Samurai Shodown V / Samurai Spirits Zero (bootleg);mame;samsho5;2003;bootleg;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsho5;;;4;;;;
samsh5spho;Samurai Shodown V Special / Samurai Spirits Zero Special (NGH-2720, 1st release, censored);mame;samsh5sp;2004;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsh5sp;;;4;;;;
samsh5sph;Samurai Shodown V Special / Samurai Spirits Zero Special (NGH-2720, 2nd release, less censored);mame;samsh5sp;2004;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;samsh5sp;;;4;;;;
samsh5sp;Samurai Shodown V Special / Samurai Spirits Zero Special (NGM-2720);mame;;2004;Yuki Enterprise / SNK Playmore;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
sfrush;San Francisco Rush (boot rom L 1.0);mame;;1996;Atari Games;;4;0;paddle,pedal,only_buttons,joystick (8-way),joystick (8-way);good;1;raster;;;chd;13;;;;
sfrusha;San Francisco Rush (boot rom L 1.06A);mame;sfrush;1996;Atari Games;;4;0;paddle,pedal,only_buttons,joystick (8-way),joystick (8-way);good;1;raster;sfrush;;chd;13;;;;
sf2049;San Francisco Rush 2049;mame;;1999;Atari Games;;1;0;paddle,pedal,keypad;good;1;raster;;;chd;10;;;;
sf2049se;San Francisco Rush 2049: Special Edition;mame;;2003;Atari Games;;1;0;paddle,pedal,keypad;good;1;raster;;;chd;10;;;;
sf2049te;San Francisco Rush 2049: Tournament Edition;mame;;2000;Atari Games;;1;0;paddle,pedal,keypad;preliminary;1;raster;;;chd;10;;;;
sf2049tea;San Francisco Rush 2049: Tournament Edition Unlocked;mame;sf2049te;2001;Atari Games;;1;0;paddle,pedal,keypad;preliminary;1;raster;sf2049te;;chd;10;;;;
sfrushrkw;San Francisco Rush: The Rock (Wavenet, boot rom L 1.38, GUTS Aug 19 1997 / MAIN Aug 19 1997);mame;sfrushrk;1997;Atari Games;;4;0;paddle,pedal,only_buttons,joystick (8-way),joystick (8-way);preliminary;1;raster;sfrushrk;;chd;13;;;;
sfrushrkwo;San Francisco Rush: The Rock (Wavenet, boot rom L 1.38, GUTS Aug 6 1997 / MAIN Aug 5 1997);mame;sfrushrk;1997;Atari Games;;4;0;paddle,pedal,only_buttons,joystick (8-way),joystick (8-way);preliminary;1;raster;sfrushrk;;chd;13;;;;
sfrushrk;San Francisco Rush: The Rock (boot rom L 1.0, GUTS Oct 6 1997 / MAIN Oct 16 1997);mame;;1997;Atari Games;;4;0;paddle,pedal,only_buttons,joystick (8-way),joystick (8-way);good;1;raster;;;chd;13;;;;
wofa;Sangokushi II (Asia 921005);mame;wof;1992;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;wof;;;2;;;;
wofabl;Sangokushi II (bootleg);mame;wof;1992;bootleg;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;wof;;;2;;;;
kovsgqyz;Sanguo Qunying Chuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 1);mame;kovplus;1999;bootleg;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kovplus;;;4;;;;
kovsgqyza;Sanguo Qunying Chuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 2);mame;kovplus;1999;bootleg;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kovplus;;;4;;;;
kovsgqyzb;Sanguo Qunying Chuan Zhengzong Plus (bootleg of Knights of Valour Plus, set 3);mame;kovplus;1999;bootleg;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);preliminary;1;raster;kovplus;;;4;;;;
kov2nl_300cn;Sanguo Zhan Ji 2 Gaishi Yingxiong (V300, China);mame;kov2nl;2008;IGS (Huatong license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kov2nl;;;4;;;;
kov2nl_301cn;Sanguo Zhan Ji 2 Gaishi Yingxiong (V301, China);mame;kov2nl;2008;IGS (Huatong license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kov2nl;;;4;;;;
kov2nl_302cn;Sanguo Zhan Ji 2 Gaishi Yingxiong (V302, China);mame;kov2nl;2008;IGS (Huatong license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;kov2nl;;;4;;;;
shollow;Satan's Hollow (set 1);mame;;1981;Bally Midway;;2;90;joystick (2-way),joystick (2-way);good;1;raster;;;;2;;;;
shollow2;Satan's Hollow (set 2);mame;shollow;1981;Bally Midway;;2;90;joystick (2-way),joystick (2-way);good;1;raster;shollow;;;2;;;;
